% Title: Reallywritter
%
@RELATION text
@ATTRIBUTE	Chapter	NUMERIC
@ATTRIBUTE	chapter_computer	NUMERIC
@ATTRIBUTE	Interjection_computer	NUMERIC
@ATTRIBUTE	Classification	{J, E, P, D}
@ATTRIBUTE	Propernouns_computer	NUMERIC
@ATTRIBUTE	hasElohim	{Y, N}
@ATTRIBUTE	Verb_Com_computer	NUMERIC
@ATTRIBUTE	Particle_computer	NUMERIC
@ATTRIBUTE	Verb_Fem_computer	NUMERIC
@ATTRIBUTE	Verse	NUMERIC
@ATTRIBUTE	Prepositions_verb_computer	NUMERIC
@ATTRIBUTE	Prepositions_computer	NUMERIC
@ATTRIBUTE	Genre	{Genealogy, Narrative, Blessing, Law, Covenant}
@ATTRIBUTE	Prepositions_pronoun_computer	NUMERIC
@ATTRIBUTE	verse_computer	NUMERIC
@ATTRIBUTE	Verb_Mas_computer	NUMERIC
@ATTRIBUTE	hasYHWH	{Y, N}

@DATA
33.0,33.0,0.0,J,0.1,N,0.0,0.0,0.0,7.0,0.0,0.2,Narrative,0.0,7.0,0.1,N
33.0,33.0,0.0,E,0.0,N,0.0833333333333,0.0,0.0,8.0,0.0,0.0833333333333,Narrative,0.0,8.0,0.166666666667,N
33.0,33.0,0.0,E,0.111111111111,N,0.0,0.0,0.0,9.0,0.0,0.111111111111,Narrative,0.0,9.0,0.222222222222,N
33.0,33.0,0.0,E,0.0526315789474,Y,0.105263157895,0.0,0.0,10.0,0.0,0.0,Narrative,0.0,10.0,0.105263157895,N
33.0,33.0,0.0,E,0.0,Y,0.0,0.0,0.0833333333333,11.0,0.0,0.0833333333333,Narrative,0.0,11.0,0.0833333333333,N
33.0,33.0,0.0,J,0.0,N,0.5,0.0,0.0,12.0,0.0,0.0,Narrative,0.0,12.0,0.166666666667,N
33.0,33.0,0.0,J,0.0,N,0.125,0.0,0.0,13.0,0.0,0.125,Narrative,0.0,13.0,0.0625,N
33.0,33.0,0.0,J,0.0,N,0.0,0.0,0.0,14.0,0.0,0.0588235294118,Narrative,0.0,14.0,0.0588235294118,N
33.0,33.0,0.0,J,0.0714285714286,N,0.0,0.0,0.0,15.0,0.0,0.142857142857,Narrative,0.0,15.0,0.142857142857,N
33.0,33.0,0.0,J,0.142857142857,N,0.0,0.0,0.0,16.0,0.0,0.0,Narrative,0.0,16.0,0.285714285714,N
33.0,33.0,0.0,J,0.142857142857,N,0.0,0.0,0.0,17.0,0.0,0.0,Narrative,0.0,17.0,0.214285714286,N
33.0,33.0,0.0,P,0.333333333333,N,0.0,0.0,0.0,18.0,0.0,0.0,Narrative,0.0,18.0,0.133333333333,N
33.0,33.0,0.0,E,0.0,N,0.0,0.0,0.0,19.0,0.0,0.0,Narrative,0.0,19.0,0.0769230769231,N
33.0,33.0,0.0,E,0.285714285714,N,0.0,0.0,0.0,20.0,0.0,0.0,Narrative,0.0,20.0,0.0,N
34.0,34.0,0.0,J,0.2,N,0.0,0.0,0.2,1.0,0.0,0.0,Narrative,0.0,1.0,0.0,N
34.0,34.0,0.0,J,0.0769230769231,N,0.0,0.0,0.0,2.0,0.0,0.0,Narrative,0.0,2.0,0.307692307692,N
34.0,34.0,0.0,J,0.1,N,0.0,0.0,0.0,3.0,0.0,0.0,Narrative,0.0,3.0,0.2,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,4.0,0.0,0.0,Narrative,0.0,4.0,0.2,N
34.0,34.0,0.0,J,0.142857142857,N,0.0714285714286,0.0,0.0,5.0,0.0,0.0,Narrative,0.0,5.0,0.214285714286,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,6.0,0.0,0.0,Narrative,0.0,6.0,0.142857142857,N
34.0,34.0,0.0,J,0.105263157895,N,0.0526315789474,0.0526315789474,0.0,7.0,0.0,0.0526315789474,Narrative,0.0,7.0,0.210526315789,N
34.0,34.0,0.0666666666667,J,0.0,N,0.0,0.0,0.0,8.0,0.0,0.0666666666667,Narrative,0.0,8.0,0.133333333333,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,9.0,0.0,0.0,Narrative,0.0,9.0,0.25,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.1,10.0,0.0,0.1,Narrative,0.0,10.0,0.1,N
34.0,34.0,0.0,J,0.0,N,0.0909090909091,0.0,0.0,11.0,0.0909090909091,0.181818181818,Narrative,0.0,11.0,0.181818181818,N
34.0,34.0,0.0,J,0.0,N,0.0769230769231,0.0,0.0,12.0,0.0,0.153846153846,Narrative,0.0,12.0,0.153846153846,N
34.0,34.0,0.0,J,0.0769230769231,N,0.0,0.0,0.0,13.0,0.0,0.0,Narrative,0.0,13.0,0.153846153846,N
34.0,34.0,0.0,J,0.0,N,0.0625,0.0,0.0,14.0,0.0,0.125,Narrative,0.0,14.0,0.125,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,15.0,0.0,0.1,Narrative,0.0,15.0,0.4,N
34.0,34.0,0.0,J,0.0,N,0.181818181818,0.0,0.0,16.0,0.0,0.0909090909091,Narrative,0.0,16.0,0.0909090909091,N
34.0,34.0,0.0,J,0.0,N,0.125,0.0,0.0,17.0,0.0,0.125,Narrative,0.0,17.0,0.125,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,18.0,0.0,0.0,Narrative,0.0,18.0,0.0,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,19.0,0.0,0.0,Narrative,0.0,19.0,0.0769230769231,N
34.0,34.0,0.0,J,0.0909090909091,N,0.0,0.0,0.0,20.0,0.0,0.0,Narrative,0.0,20.0,0.181818181818,N
34.0,34.0,0.05,J,0.0,N,0.05,0.0,0.0,21.0,0.0,0.1,Narrative,0.0,21.0,0.15,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,22.0,0.0,0.1875,Narrative,0.0,22.0,0.0625,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,23.0,0.0,0.25,Narrative,0.0,23.0,0.0833333333333,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,24.0,0.0,0.0,Narrative,0.0,24.0,0.153846153846,N
34.0,34.0,0.0,J,0.105263157895,N,0.0,0.0,0.0,25.0,0.0,0.0,Narrative,0.0,25.0,0.210526315789,N
34.0,34.0,0.0,J,0.0,N,0.0909090909091,0.0,0.0,26.0,0.0,0.0,Narrative,0.0,26.0,0.0909090909091,N
34.0,34.0,0.0,J,0.1,N,0.2,0.0,0.0,27.0,0.0,0.0,Narrative,0.0,27.0,0.1,N
34.0,34.0,0.0,J,0.0,N,0.111111111111,0.0,0.0,28.0,0.0,0.0,Narrative,0.0,28.0,0.0,N
34.0,34.0,0.0,J,0.0,N,0.111111111111,0.0,0.0,29.0,0.0,0.0,Narrative,0.0,29.0,0.111111111111,N
34.0,34.0,0.0,J,0.142857142857,N,0.142857142857,0.0,0.0,30.0,0.0,0.047619047619,Narrative,0.0,30.0,0.0952380952381,N
34.0,34.0,0.0,J,0.0,N,0.0,0.0,0.0,31.0,0.0,0.0,Narrative,0.0,31.0,0.2,N
35.0,35.0,0.0,E,0.0588235294118,Y,0.0,0.0,0.0,1.0,0.0,0.0588235294118,Narrative,0.0,1.0,0.0588235294118,N
35.0,35.0,0.0,E,0.0666666666667,N,0.0,0.0,0.0,2.0,0.0,0.0666666666667,Narrative,0.0,2.0,0.0666666666667,N
35.0,35.0,0.0,E,0.0,N,0.125,0.0,0.0,3.0,0.0,0.0625,Narrative,0.0,3.0,0.0625,N
35.0,35.0,0.0,E,0.0555555555556,N,0.0,0.0,0.0,4.0,0.0,0.0555555555556,Narrative,0.0,4.0,0.0555555555556,N
35.0,35.0,0.0,E,0.0769230769231,Y,0.0769230769231,0.153846153846,0.0,5.0,0.0,0.0769230769231,Narrative,0.0,5.0,0.0769230769231,N
35.0,35.0,0.0,P,0.25,N,0.0,0.0,0.0,6.0,0.0,0.0,Narrative,0.0,6.0,0.0833333333333,N
35.0,35.0,0.0,E,0.0625,Y,0.0625,0.0,0.0,7.0,0.0,0.0625,Narrative,0.0,7.0,0.125,N
35.0,35.0,0.0,E,0.142857142857,N,0.0,0.0,0.142857142857,8.0,0.0,0.142857142857,Narrative,0.0,8.0,0.0714285714286,N
35.0,35.0,0.0,P,0.2,Y,0.0,0.0,0.0,9.0,0.0,0.0,Narrative,0.0,9.0,0.2,N
35.0,35.0,0.0,P,0.1875,Y,0.0,0.0,0.0,10.0,0.0,0.0,Narrative,0.0,10.0,0.125,N
35.0,35.0,0.0,P,0.117647058824,Y,0.0,0.0,0.0,11.0,0.0,0.0588235294118,Narrative,0.0,11.0,0.117647058824,N
35.0,35.0,0.0,P,0.166666666667,N,0.25,0.0,0.0,12.0,0.0,0.166666666667,Narrative,0.0,12.0,0.0,N
35.0,35.0,0.0,P,0.0,Y,0.0,0.0,0.0,13.0,0.0,0.142857142857,Narrative,0.0,13.0,0.0,N
35.0,35.0,0.0,E,0.0666666666667,Y,0.0,0.0,0.0,14.0,0.0,0.133333333333,Narrative,0.0,14.0,0.133333333333,N
35.0,35.0,0.0,P,0.0909090909091,Y,0.0,0.0,0.0,15.0,0.0,0.0,Narrative,0.0,15.0,0.181818181818,N
35.0,35.0,0.0,E,0.166666666667,N,0.0,0.0,0.166666666667,16.0,0.0,0.0,Narrative,0.0,16.0,0.0,N
35.0,35.0,0.0,E,0.0,N,0.0,0.0,0.0909090909091,17.0,0.0,0.181818181818,Narrative,0.0,17.0,0.0909090909091,N
35.0,35.0,0.0,E,0.0833333333333,N,0.0,0.0,0.0833333333333,18.0,0.0,0.0,Narrative,0.0,18.0,0.0833333333333,N
35.0,35.0,0.0,E,0.111111111111,N,0.0,0.0,0.333333333333,19.0,0.0,0.0,Narrative,0.0,19.0,0.111111111111,N
35.0,35.0,0.0,E,0.111111111111,N,0.0,0.0,0.0,20.0,0.0,0.0,Narrative,0.0,20.0,0.0,N
35.0,35.0,0.0,J,0.142857142857,N,0.0,0.0,0.0,21.0,0.0,0.0,Narrative,0.0,21.0,0.285714285714,N
35.0,35.0,0.0,J,0.166666666667,N,0.0,0.0,0.0,22.0,0.0,0.0,Narrative,0.0,22.0,0.222222222222,N
35.0,35.0,0.0,P,0.636363636364,N,0.0,0.0,0.0,23.0,0.0,0.0,Narrative,0.0,23.0,0.0,N
35.0,35.0,0.0,P,0.4,N,0.0,0.0,0.0,24.0,0.0,0.0,Narrative,0.0,24.0,0.0,N
35.0,35.0,0.0,P,0.428571428571,N,0.0,0.0,0.0,25.0,0.0,0.0,Narrative,0.0,25.0,0.0,N
35.0,35.0,0.0,P,0.5,N,0.0,0.0,0.0,26.0,0.0,0.0,Narrative,0.0,26.0,0.0,N
35.0,35.0,0.0,P,0.384615384615,N,0.0,0.0,0.0,27.0,0.0,0.0,Narrative,0.0,27.0,0.0769230769231,N
35.0,35.0,0.0,P,0.125,N,0.0,0.0,0.0,28.0,0.0,0.0,Narrative,0.0,28.0,0.125,N
35.0,35.0,0.0,P,0.214285714286,N,0.0,0.0,0.0,29.0,0.0,0.0,Narrative,0.0,29.0,0.285714285714,N
36.0,36.0,0.0,P,0.166666666667,N,0.0,0.0,0.0,1.0,0.0,0.0,Genealogy,0.0,1.0,0.0,N
36.0,36.0,0.0,P,0.307692307692,N,0.0,0.0,0.0,2.0,0.0,0.0,Genealogy,0.0,2.0,0.0,N
36.0,36.0,0.0,P,0.0,N,0.0,0.0,0.0,3.0,0.0,0.0,Genealogy,0.0,3.0,0.0,N
36.0,36.0,0.0,P,0.375,N,0.0,0.0,0.25,4.0,0.0,0.0,Genealogy,0.0,4.0,0.0,N
36.0,36.0,0.0,P,0.214285714286,N,0.0,0.0,0.0714285714286,5.0,0.0,0.0,Genealogy,0.0,5.0,0.0,N
36.0,36.0,0.0,P,0.142857142857,N,0.0,0.0,0.0,6.0,0.0,0.0,Genealogy,0.0,6.0,0.142857142857,N
36.0,36.0,0.0,P,0.0,N,0.0,0.142857142857,0.0714285714286,7.0,0.0,0.0,Genealogy,0.0,7.0,0.0,N
36.0,36.0,0.0,P,0.5,N,0.0,0.0,0.0,8.0,0.0,0.0,Genealogy,0.0,8.0,0.125,N
36.0,36.0,0.0,P,0.375,N,0.0,0.0,0.0,9.0,0.0,0.0,Genealogy,0.0,9.0,0.0,N
36.0,36.0,0.0,P,0.333333333333,N,0.0,0.0,0.0,10.0,0.0,0.0,Genealogy,0.0,10.0,0.0,N
36.0,36.0,0.0,P,0.333333333333,N,0.0,0.0,0.0,11.0,0.0,0.0,Genealogy,0.0,11.0,0.111111111111,N
36.0,36.0,0.0,P,0.357142857143,N,0.0,0.0,0.142857142857,12.0,0.0,0.0,Genealogy,0.0,12.0,0.0,N
36.0,36.0,0.0,P,0.5,N,0.0714285714286,0.0,0.0,13.0,0.0,0.0,Genealogy,0.0,13.0,0.0,N
36.0,36.0,0.0,P,0.2,N,0.0666666666667,0.0,0.0666666666667,14.0,0.0,0.0,Genealogy,0.0,14.0,0.0,N
36.0,36.0,0.0,D,0.25,N,0.0,0.0,0.0,15.0,0.0,0.0,Genealogy,0.0,15.0,0.0,N
36.0,36.0,0.0,D,0.214285714286,N,0.0,0.0,0.0,16.0,0.0,0.0,Genealogy,0.0,16.0,0.0,N
36.0,36.0,0.0,D,0.347826086957,N,0.0,0.0,0.0,17.0,0.0,0.0,Genealogy,0.0,17.0,0.0,N
36.0,36.0,0.0,D,0.333333333333,N,0.0,0.0,0.0,18.0,0.0,0.0,Genealogy,0.0,18.0,0.0,N
36.0,36.0,0.0,D,0.0,N,0.0,0.0,0.0,19.0,0.0,0.0,Genealogy,0.0,19.0,0.0,N
36.0,36.0,0.0,D,0.2,N,0.0,0.0,0.0,20.0,0.0,0.0,Genealogy,0.0,20.0,0.0,N
36.0,36.0,0.0,D,0.363636363636,N,0.0,0.0,0.0,21.0,0.0,0.0,Genealogy,0.0,21.0,0.0,N
36.0,36.0,0.0,D,0.375,N,0.0,0.0,0.0,22.0,0.0,0.0,Genealogy,0.0,22.0,0.125,N
36.0,36.0,0.0,D,0.333333333333,N,0.0,0.0,0.0,23.0,0.0,0.0,Genealogy,0.0,23.0,0.0,N
36.0,36.0,0.0,D,0.2,N,0.0,0.0666666666667,0.0,24.0,0.0,0.0,Genealogy,0.0,24.0,0.0666666666667,N
36.0,36.0,0.0,D,0.333333333333,N,0.0,0.0,0.0,25.0,0.0,0.0,Genealogy,0.0,25.0,0.0,N
36.0,36.0,0.0,D,0.5,N,0.0,0.0,0.0,26.0,0.0,0.0,Genealogy,0.0,26.0,0.0,N
36.0,36.0,0.0,D,0.333333333333,N,0.0,0.0,0.0,27.0,0.0,0.0,Genealogy,0.0,27.0,0.0,N
36.0,36.0,0.0,D,0.2,N,0.0,0.0,0.0,28.0,0.0,0.0,Genealogy,0.0,28.0,0.0,N
36.0,36.0,0.0,D,0.166666666667,N,0.0,0.0,0.0,29.0,0.0,0.0,Genealogy,0.0,29.0,0.0,N
36.0,36.0,0.0,D,0.384615384615,N,0.0,0.0,0.0,30.0,0.0,0.0,Genealogy,0.0,30.0,0.0,N
36.0,36.0,0.0,D,0.0909090909091,N,0.0909090909091,0.0,0.0,31.0,0.0,0.0,Genealogy,0.0,31.0,0.0,N
36.0,36.0,0.0,D,0.0,N,0.0,0.0,0.0,32.0,0.0,0.0,Genealogy,0.0,32.0,0.25,N
36.0,36.0,0.0,D,0.125,N,0.0,0.0,0.0,33.0,0.0,0.125,Genealogy,0.0,33.0,0.25,N
36.0,36.0,0.0,D,0.25,N,0.0,0.0,0.0,34.0,0.0,0.125,Genealogy,0.0,34.0,0.25,N
36.0,36.0,0.0,D,0.142857142857,N,0.0,0.0,0.0,35.0,0.0,0.0714285714286,Genealogy,0.0,35.0,0.142857142857,N
36.0,36.0,0.0,D,0.285714285714,N,0.0,0.0,0.0,36.0,0.0,0.142857142857,Genealogy,0.0,36.0,0.285714285714,N
36.0,36.0,0.0,D,0.25,N,0.0,0.0,0.0,37.0,0.0,0.125,Genealogy,0.0,37.0,0.25,N
36.0,36.0,0.0,D,0.375,N,0.0,0.0,0.0,38.0,0.0,0.125,Genealogy,0.0,38.0,0.25,N
36.0,36.0,0.0,D,0.166666666667,N,0.0,0.0,0.0,39.0,0.0,0.0555555555556,Genealogy,0.0,39.0,0.111111111111,N
36.0,36.0,0.0,D,0.142857142857,N,0.0,0.0,0.0,40.0,0.0,0.0,Genealogy,0.0,40.0,0.0,N
36.0,36.0,0.0,D,0.285714285714,N,0.0,0.0,0.0,41.0,0.0,0.0,Genealogy,0.0,41.0,0.0,N
36.0,36.0,0.0,D,0.285714285714,N,0.0,0.0,0.0,42.0,0.0,0.0,Genealogy,0.0,42.0,0.0,N
36.0,36.0,0.0,D,0.133333333333,N,0.0,0.0,0.0,43.0,0.0,0.0,Genealogy,0.0,43.0,0.0,N
37.0,37.0,0.0,P,0.25,N,0.0,0.0,0.0,1.0,0.0,0.0,Narrative,0.0,1.0,0.125,N
37.0,37.0,0.0,P,0.125,N,0.0,0.0,0.0,2.0,0.0,0.0,Narrative,0.0,2.0,0.0833333333333,N
37.0,37.0,0.0,E,0.0,N,0.0,0.0,0.0,3.0,0.0,0.0,Narrative,0.0,3.0,0.166666666667,N
37.0,37.0,0.0,J,0.0,N,0.0769230769231,0.0769230769231,0.0,4.0,0.0,0.0,Narrative,0.0,4.0,0.153846153846,N
37.0,37.0,0.0,J,0.0,N,0.0,0.0,0.0,5.0,0.0,0.0,Narrative,0.0,5.0,0.2,N
37.0,37.0,0.0,J,0.0,N,0.125,0.0,0.0,6.0,0.0,0.125,Narrative,0.0,6.0,0.125,N
37.0,37.0,0.1875,J,0.0,N,0.0,0.0,0.125,7.0,0.0,0.0,Narrative,0.0,7.0,0.0,N
37.0,37.0,0.0,J,0.0,N,0.0625,0.0,0.0,8.0,0.0,0.0625,Narrative,0.0,8.0,0.1875,N
37.0,37.0,0.0952380952381,J,0.0,N,0.047619047619,0.0,0.0,9.0,0.047619047619,0.047619047619,Narrative,0.0,9.0,0.142857142857,N
37.0,37.0,0.0,J,0.0,N,0.0,0.0,0.0,10.0,0.0,0.047619047619,Narrative,0.0,10.0,0.142857142857,N
37.0,37.0,0.0,J,0.0,N,0.0,0.0,0.0,11.0,0.0,0.0,Narrative,0.0,11.0,0.166666666667,N
37.0,37.0,0.0,J,0.142857142857,N,0.0,0.0,0.0,12.0,0.0,0.0,Narrative,0.0,12.0,0.142857142857,N
37.0,37.0,0.0714285714286,J,0.142857142857,N,0.0714285714286,0.0,0.0,13.0,0.0,0.0714285714286,Narrative,0.0,13.0,0.142857142857,N
37.0,37.0,0.0,J,0.0625,N,0.0,0.0,0.0,14.0,0.0,0.0,Narrative,0.0,14.0,0.1875,N
37.0,37.0,0.1,J,0.0,N,0.0,0.0,0.0,15.0,0.0,0.0,Narrative,0.0,15.0,0.1,N
37.0,37.0,0.0,J,0.0,N,0.0,0.0,0.0,16.0,0.1,0.1,Narrative,0.0,16.0,0.1,N
37.0,37.0,0.0,J,0.0625,N,0.1875,0.0,0.0,17.0,0.0,0.0,Narrative,0.0,17.0,0.1875,N
37.0,37.0,0.0,J,0.0,N,0.0,0.0,0.0,18.0,0.0,0.1,Narrative,0.0,18.0,0.2,N
37.0,37.0,0.111111111111,J,0.111111111111,N,0.0,0.0,0.0,19.0,0.0,0.0,Narrative,0.0,19.0,0.111111111111,N
37.0,37.0,0.0,J,0.0,N,0.142857142857,0.0,0.0,20.0,0.0,0.0,Narrative,0.0,20.0,0.142857142857,N
37.0,37.0,0.0,J,0.111111111111,N,0.111111111111,0.0,0.0,21.0,0.0,0.0,Narrative,0.0,21.0,0.444444444444,N
37.0,37.0,0.0,E,0.0526315789474,N,0.0,0.0,0.0,22.0,0.0526315789474,0.105263157895,Narrative,0.0,22.0,0.0526315789474,N
37.0,37.0,0.0,E,0.0,N,0.0,0.0,0.0,23.0,0.0,0.0833333333333,Narrative,0.0,23.0,0.166666666667,N
37.0,37.0,0.0,E,0.0,N,0.0,0.0,0.0,24.0,0.0,0.0,Narrative,0.0,24.0,0.1,N
37.0,37.0,0.0526315789474,J,0.157894736842,N,0.0,0.0,0.0526315789474,25.0,0.0,0.0,Narrative,0.0,25.0,0.157894736842,N
37.0,37.0,0.0,J,0.1,N,0.2,0.0,0.0,26.0,0.0,0.0,Narrative,0.0,26.0,0.1,N
37.0,37.0,0.0,J,0.0909090909091,N,0.181818181818,0.0,0.0,27.0,0.0,0.0,Narrative,0.0,27.0,0.0909090909091,N
37.0,37.0,0.0,J,0.176470588235,N,0.0,0.0,0.0,28.0,0.0,0.0,Narrative,0.0,28.0,0.235294117647,N
37.0,37.0,0.111111111111,E,0.111111111111,N,0.0,0.0,0.0,29.0,0.0,0.0,Narrative,0.0,29.0,0.222222222222,N
37.0,37.0,0.0,E,0.0,N,0.0,0.0,0.0,30.0,0.0,0.0,Narrative,0.0,30.0,0.222222222222,N
37.0,37.0,0.0,E,0.0,N,0.0,0.0,0.0,31.0,0.0,0.0,Narrative,0.0,31.0,0.3,N
37.0,37.0,0.0,E,0.0,N,0.0,0.0,0.0,32.0,0.0,0.0,Narrative,0.0,32.0,0.214285714286,N
37.0,37.0,0.0,E,0.0,N,0.0909090909091,0.0,0.0,33.0,0.0,0.0,Narrative,0.0,33.0,0.0909090909091,N
37.0,37.0,0.0909090909091,E,0.0909090909091,N,0.0,0.0,0.0,34.0,0.0,0.0,Narrative,0.0,34.0,0.272727272727,N
37.0,37.0,0.0,E,0.0,N,0.0,0.0,0.0,35.0,0.0,0.0,Narrative,0.0,35.0,0.266666666667,N
37.0,37.0,0.0,E,0.1,N,0.1,0.0,0.0,36.0,0.0,0.0,Narrative,0.0,36.0,0.0,N
38.0,38.0,0.0,J,0.153846153846,N,0.0,0.0,0.0,1.0,0.0,0.0769230769231,Narrative,0.0,1.0,0.230769230769,N
38.0,38.0,0.0,J,0.3,N,0.0,0.0,0.0,2.0,0.0,0.1,Narrative,0.0,2.0,0.2,N
38.0,38.0,0.0,J,0.142857142857,N,0.0,0.0,0.285714285714,3.0,0.0,0.0,Narrative,0.0,3.0,0.142857142857,N
38.0,38.0,0.0,J,0.0,N,0.0,0.0,0.375,4.0,0.0,0.0,Narrative,0.0,4.0,0.0,N
38.0,38.0,0.0,J,0.166666666667,N,0.0,0.0,0.166666666667,5.0,0.0,0.0,Narrative,0.0,5.0,0.0833333333333,N
38.0,38.0,0.0,J,0.375,N,0.0,0.0,0.0,6.0,0.0,0.0,Narrative,0.0,6.0,0.125,N
38.0,38.0,0.0,J,0.4,N,0.0,0.0,0.0,7.0,0.0,0.0,Narrative,0.0,7.0,0.2,Y
38.0,38.0,0.0,J,0.0833333333333,N,0.0,0.0,0.0,8.0,0.0,0.0,Narrative,0.0,8.0,0.0833333333333,N
38.0,38.0,0.0,J,0.0,N,0.0,0.0,0.0,9.0,0.0,0.0588235294118,Narrative,0.0,9.0,0.235294117647,N
38.0,38.0,0.0,J,0.125,N,0.0,0.0,0.0,10.0,0.0,0.0,Narrative,0.0,10.0,0.375,Y
38.0,38.0,0.0,J,0.190476190476,N,0.0,0.0,0.0952380952381,11.0,0.0,0.0,Narrative,0.0,11.0,0.0952380952381,N
38.0,38.0,0.0,J,0.25,N,0.0,0.0,0.0625,12.0,0.0,0.0,Narrative,0.0,12.0,0.125,N
38.0,38.0,0.1,J,0.2,N,0.0,0.0,0.0,13.0,0.0,0.0,Narrative,0.0,13.0,0.1,N
38.0,38.0,0.0,J,0.0909090909091,N,0.0,0.0,0.227272727273,14.0,0.0,0.0454545454545,Narrative,0.0,14.0,0.0454545454545,N
38.0,38.0,0.0,J,0.125,N,0.0,0.0,0.125,15.0,0.0,0.0,Narrative,0.0,15.0,0.125,N
38.0,38.0,0.0,J,0.0,N,0.0,0.0,0.0526315789474,16.0,0.0,0.157894736842,Narrative,0.0,16.0,0.210526315789,N
38.0,38.0,0.0,J,0.0,N,0.0909090909091,0.0,0.0909090909091,17.0,0.0,0.0909090909091,Narrative,0.0,17.0,0.0909090909091,N
38.0,38.0,0.0,J,0.0,N,0.0,0.0,0.117647058824,18.0,0.0,0.0588235294118,Narrative,0.0,18.0,0.117647058824,N
38.0,38.0,0.0,J,0.0,N,0.0,0.0,0.444444444444,19.0,0.0,0.111111111111,Narrative,0.0,19.0,0.0,N
38.0,38.0,0.0,J,0.142857142857,N,0.0,0.0714285714286,0.0,20.0,0.0,0.0,Narrative,0.0,20.0,0.142857142857,N
38.0,38.0,0.0,J,0.0714285714286,N,0.0,0.0,0.0,21.0,0.0,0.0,Narrative,0.0,21.0,0.0714285714286,N
38.0,38.0,0.0,J,0.0,N,0.153846153846,0.0,0.0,22.0,0.0,0.0,Narrative,0.0,22.0,0.230769230769,N
38.0,38.0,0.0714285714286,J,0.0714285714286,N,0.142857142857,0.0,0.0,23.0,0.0,0.0,Narrative,0.0,23.0,0.214285714286,N
38.0,38.0,0.0555555555556,J,0.166666666667,N,0.0,0.0,0.0555555555556,24.0,0.0,0.0,Narrative,0.0,24.0,0.277777777778,N
38.0,38.0,0.0,J,0.0,N,0.0,0.0,0.105263157895,25.0,0.0,0.0,Narrative,0.0,25.0,0.0526315789474,N
38.0,38.0,0.0,J,0.153846153846,N,0.0,0.0,0.0,26.0,0.0,0.0769230769231,Narrative,0.0,26.0,0.0769230769231,N
38.0,38.0,0.142857142857,J,0.0,N,0.0,0.0,0.0,27.0,0.0,0.0,Narrative,0.0,27.0,0.142857142857,N
38.0,38.0,0.0,J,0.0,N,0.0,0.0,0.153846153846,28.0,0.0,0.0,Narrative,0.0,28.0,0.153846153846,N
38.0,38.0,0.0714285714286,J,0.0,N,0.0,0.0,0.0714285714286,29.0,0.0,0.0714285714286,Narrative,0.0,29.0,0.357142857143,N
38.0,38.0,0.0,J,0.1,N,0.0,0.0,0.0,30.0,0.0,0.0,Narrative,0.0,30.0,0.2,N
39.0,39.0,0.0,J,0.235294117647,N,0.0,0.0,0.0,1.0,0.0,0.0,Narrative,0.0,1.0,0.117647058824,N
39.0,39.0,0.0,J,0.181818181818,N,0.0,0.0,0.0,2.0,0.0,0.0,Narrative,0.0,2.0,0.272727272727,Y
39.0,39.0,0.0,J,0.166666666667,N,0.0,0.0,0.0,3.0,0.0,0.0,Narrative,0.0,3.0,0.0833333333333,Y
39.0,39.0,0.0,J,0.0,N,0.0,0.0,0.0,4.0,0.0,0.0,Narrative,0.0,4.0,0.333333333333,N
39.0,39.0,0.0,J,0.136363636364,N,0.0,0.0,0.0,5.0,0.0,0.0454545454545,Narrative,0.0,5.0,0.181818181818,Y
39.0,39.0,0.0,J,0.0,N,0.0,0.0,0.0,6.0,0.0,0.0,Narrative,0.0,6.0,0.125,N
39.0,39.0,0.0,J,0.0,N,0.0,0.0,0.166666666667,7.0,0.0,0.0833333333333,Narrative,0.0,7.0,0.166666666667,N
39.0,39.0,0.0,J,0.0,N,0.0,0.0,0.0,8.0,0.0,0.0714285714286,Narrative,0.0,8.0,0.214285714286,N
39.0,39.0,0.05,J,0.0,N,0.1,0.0,0.0,9.0,0.0,0.1,Narrative,0.0,9.0,0.05,N
39.0,39.0,0.0,J,0.0,N,0.0,0.0,0.0,10.0,0.0,0.166666666667,Narrative,0.0,10.0,0.0833333333333,N
39.0,39.0,0.0,J,0.0,N,0.0,0.0,0.0,11.0,0.0,0.0,Narrative,0.0,11.0,0.142857142857,N
39.0,39.0,0.0,J,0.0,N,0.0,0.0,0.0,12.0,0.0,0.0833333333333,Narrative,0.0,12.0,0.25,N
39.0,39.0,0.0,J,0.0,N,0.0,0.0,0.0,13.0,0.0,0.0,Narrative,0.0,13.0,0.25,N
39.0,39.0,0.0,J,0.047619047619,N,0.0952380952381,0.0,0.0952380952381,14.0,0.0,0.190476190476,Narrative,0.0,14.0,0.047619047619,N
